campaign_id,campaign_objective,platform,ad_placement,device_type,operating_system,creative_format,creative_size,ad_copy_length,has_call_to_action,creative_emotion,creative_age_days,target_audience_age,target_audience_gender,audience_interest_category,income_bracket,purchase_intent_score,retargeting_flag,start_date,quarter,day_of_week,hour_of_day,campaign_day,quality_score,actual_cpc,impressions,clicks,conversions,ad_spend,revenue,bounce_rate,avg_session_duration_seconds,pages_per_session,industry_vertical,budget_tier,CTR,CPC,conversion_rate,CPA,ROAS,profit,ROI,Cost_Per_Conversion,campaign_month
CAMP_08789,Brand Awareness,Instagram,Search,Mobile,iOS,Carousel,300x250,Medium,FALSE,Fear,3,35-44,Female,Shoppers,$100K-$200K,Low,FALSE,15-03-2025,1,Saturday,11,88,5,4.25,10627,172,0,731,0,78.34,68,3,Healthcare,Medium,0.016185189,4.25,0,0,0,-731,-1,,2025-03
CAMP_08790,Conversions,Facebook,In-Stream Video,Desktop,Windows,Text,1080x1080,Medium,TRUE,Joy,85,18-24,Female,Tech Enthusiasts,>$200K,Medium,TRUE,10-02-2024,1,Saturday,21,18,4,2.82,30132,242,34,682.44,27908.89,52.77,101,2.47,Healthcare,Low,0.008031329,2.82,0.140495868,20.07,40.9,27226.45,39.89574175,20.07176471,2024-02
CAMP_08791,App Installs,LinkedIn,Stories,Desktop,Windows,Image,320x50,Short,TRUE,Neutral,76,25-34,All,Students,$100K-$200K,Medium,FALSE,31-03-2025,1,Monday,0,71,4,7.59,41239,464,20,3521.76,14341.1,40.92,141,1.71,SaaS,High,0.011251485,7.59,0.043103448,176.09,4.07,10819.34,3.072140066,176.088,2025-03
CAMP_08792,Brand Awareness,TikTok,Search,Desktop,Other,Image,1920x1080,Medium,TRUE,Urgency,59,35-44,Female,Students,$50K-$100K,Low,TRUE,19-01-2024,1,Friday,9,5,5,0.78,27841,549,11,428.22,4236.02,42.37,134,2.15,Education,Low,0.019719119,0.78,0.02003643,38.93,9.89,3807.8,8.892158236,38.92909091,2024-01
CAMP_08793,Brand Awareness,TikTok,Search,Mobile,macOS,Text,728x90,Medium,TRUE,Neutral,27,25-34,All,Students,<$50K,Low,TRUE,11-10-2025,4,Saturday,6,52,7,1.94,31400,387,1,750.78,431.85,77.3,113,2.91,Finance,High,0.012324841,1.94,0.002583979,750.78,0.58,-318.93,-0.42479821,750.78,2025-10
CAMP_08794,Conversions,Instagram,Search,Mobile,Windows,Video,728x90,Short,FALSE,Joy,15,18-24,All,Gamers,<$50K,Medium,FALSE,01-06-2025,2,Sunday,16,21,6,2.76,10127,176,2,485.76,720.22,58.48,124,2.99,SaaS,High,0.017379283,2.76,0.011363636,242.88,1.48,234.46,0.482666337,242.88,2025-06
CAMP_08795,Lead Generation,Google Ads,Search,Mobile,Windows,Image,1200x628,Short,TRUE,Joy,45,45-54,Male,Business Professionals,$50K-$100K,High,FALSE,09-02-2025,1,Sunday,6,24,3,3.04,38279,202,7,614.08,2727.74,17.95,128,4.93,Finance,Medium,0.005277045,3.04,0.034653465,87.73,4.44,2113.66,3.441994528,87.72571429,2025-02
CAMP_08796,Lead Generation,LinkedIn,Feed,Mobile,Android,Interactive,728x90,Medium,TRUE,Trust,41,25-34,Female,Gamers,$100K-$200K,Low,FALSE,09-10-2025,4,Thursday,9,31,7,3.98,14734,738,20,2937.24,13664,56.96,180,1.78,Healthcare,Medium,0.050088231,3.98,0.027100271,146.86,4.65,10726.76,3.651986218,146.862,2025-10
CAMP_08797,Brand Awareness,LinkedIn,Feed,Desktop,Windows,Interactive,1920x1080,Long,TRUE,Urgency,67,18-24,Male,Gamers,<$50K,Medium,FALSE,28-06-2025,2,Saturday,3,36,4,6.28,129117,1416,12,8892.48,6255.7,33.65,156,2.62,Finance,Medium,0.010966798,6.28,0.008474576,741.04,0.7,-2636.78,-0.296517957,741.04,2025-06
CAMP_08798,Lead Generation,Twitter,Sidebar,Mobile,Android,Text,1080x1080,Short,TRUE,Urgency,5,35-44,All,Business Professionals,$50K-$100K,Medium,FALSE,30-12-2024,4,Monday,15,90,5,2.18,28086,540,4,1177.2,1449.58,63.9,134,4.08,SaaS,High,0.019226661,2.18,0.007407407,294.3,1.23,272.38,0.231379545,294.3,2024-12
CAMP_08799,Brand Awareness,Twitter,Feed,Mobile,Android,Video,1080x1080,Long,TRUE,Curiosity,34,55-64,Female,Business Professionals,$50K-$100K,Medium,TRUE,01-11-2025,4,Saturday,5,28,6,1.57,8891,430,12,675.1,925.92,72.91,31,3.03,Gaming,Low,0.048363514,1.57,0.027906977,56.26,1.37,250.82,0.371530144,56.25833333,2025-11
CAMP_08800,Lead Generation,Instagram,Stories,Mobile,Windows,Interactive,320x50,Medium,TRUE,Fear,63,25-34,Female,Gamers,<$50K,Medium,FALSE,13-02-2024,1,Tuesday,15,39,4,3.01,5000,48,0,144.48,0,53.95,92,2.25,E-commerce,Low,0.0096,3.01,0,0,0,-144.48,-1,,2024-02
CAMP_08801,Conversions,Facebook,Stories,Tablet,Android,Interactive,1920x1080,Medium,TRUE,Trust,85,25-34,Female,Shoppers,$50K-$100K,Low,FALSE,26-11-2025,4,Wednesday,13,80,6,1.61,112231,4466,95,7190.26,66462.96,56.06,138,3.43,Finance,High,0.039792927,1.61,0.021271832,75.69,9.24,59272.7,8.243471029,75.68694737,2025-11
CAMP_08802,Lead Generation,Twitter,Stories,Mobile,Android,Carousel,728x90,Long,TRUE,Curiosity,13,35-44,Female,Gamers,$50K-$100K,High,FALSE,11-08-2025,3,Monday,14,57,7,0.99,18959,607,25,600.93,4951.63,56.42,132,2.32,Education,Medium,0.032016457,0.99,0.041186161,24.04,8.24,4350.7,7.239944752,24.0372,2025-08
CAMP_08803,Lead Generation,Facebook,Display Network,Mobile,Android,Video,1920x1080,Short,TRUE,Joy,89,35-44,All,Business Professionals,$100K-$200K,Low,FALSE,24-09-2025,3,Wednesday,17,38,3,0.71,20805,223,2,158.33,711.09,90,10,3.65,SaaS,Low,0.010718577,0.71,0.00896861,79.17,4.49,552.76,3.491189288,79.165,2025-09
CAMP_08804,Engagement,Facebook,Search,Tablet,macOS,Image,320x50,Short,FALSE,Urgency,14,55-64,Female,Tech Enthusiasts,<$50K,Low,FALSE,04-06-2024,2,Tuesday,10,36,3,1.64,5399,37,0,60.68,0,59.8,39,2.02,Healthcare,Low,0.006853121,1.64,0,0,0,-60.68,-1,,2024-06
CAMP_08805,Conversions,Google Ads,In-Stream Video,Mobile,iOS,Carousel,728x90,Short,TRUE,Curiosity,82,65+,All,Tech Enthusiasts,>$200K,Low,FALSE,21-03-2024,1,Thursday,21,4,4,3.84,24495,268,1,1029.12,718.58,82.99,73,1.1,Healthcare,Low,0.010941008,3.84,0.003731343,1029.12,0.7,-310.54,-0.301752954,1029.12,2024-03
CAMP_08806,Conversions,TikTok,Stories,Mobile,Android,Text,1080x1080,Short,TRUE,Urgency,61,25-34,All,Tech Enthusiasts,>$200K,Medium,FALSE,20-05-2024,2,Monday,13,83,6,0.65,27607,417,7,271.05,7058.84,52.8,108,3.23,SaaS,High,0.015104865,0.65,0.016786571,38.72,26.04,6787.79,25.04257517,38.72142857,2024-05
CAMP_08807,Lead Generation,Instagram,Search,Mobile,macOS,Image,728x90,Long,TRUE,Urgency,3,45-54,All,Tech Enthusiasts,$100K-$200K,Medium,FALSE,07-10-2024,4,Monday,1,81,6,1.87,5698,177,4,330.99,1116.22,58.58,116,2.95,E-commerce,Low,0.031063531,1.87,0.02259887,82.75,3.37,785.23,2.372367745,82.7475,2024-10
CAMP_08808,Conversions,Google Ads,In-Stream Video,Mobile,iOS,Image,1920x1080,Short,TRUE,Trust,3,45-54,All,Tech Enthusiasts,$100K-$200K,Medium,FALSE,30-01-2025,1,Thursday,20,57,7,5.71,15009,334,15,1907.14,12418.39,52.46,65,3.33,SaaS,Medium,0.022253315,5.71,0.04491018,127.14,6.51,10511.25,5.511525111,127.1426667,2025-01
CAMP_08809,Brand Awareness,Google Ads,Sidebar,Desktop,macOS,Carousel,728x90,Long,TRUE,Joy,45,35-44,Male,Shoppers,<$50K,Medium,FALSE,02-01-2024,1,Tuesday,20,29,5,2.23,12256,223,5,497.29,846.7,52.65,105,2.62,E-commerce,Low,0.01819517,2.23,0.022421525,99.46,1.7,349.41,0.702628245,99.458,2024-01
CAMP_08810,Brand Awareness,TikTok,Sidebar,Mobile,macOS,Carousel,320x50,Medium,TRUE,Trust,18,45-54,Male,Tech Enthusiasts,$100K-$200K,High,TRUE,14-10-2025,4,Tuesday,20,67,6,1.53,82730,3890,140,5951.7,23205.97,36.88,132,4.43,E-commerce,Medium,0.047020428,1.53,0.035989717,42.51,3.9,17254.27,2.899049011,42.51214286,2025-10
CAMP_08811,Lead Generation,LinkedIn,Search,Mobile,Android,Image,320x50,Short,FALSE,Joy,32,35-44,Female,Tech Enthusiasts,<$50K,Low,TRUE,09-11-2024,4,Saturday,19,90,6,11.53,13338,323,8,3724.19,1078.28,74.79,43,2.17,Gaming,Medium,0.024216524,11.53,0.024767802,465.52,0.29,-2645.91,-0.7104659,465.52375,2024-11
CAMP_08812,Lead Generation,Instagram,Feed,Mobile,Windows,Image,1080x1080,Short,TRUE,Joy,44,35-44,All,Gamers,$100K-$200K,High,TRUE,23-02-2024,1,Friday,20,86,9,3.07,500000,10969,410,33674.83,110760.17,31.97,148,5.53,Gaming,High,0.021938,3.07,0.037378065,82.13,3.29,77085.34,2.289108512,82.13373171,2024-02
CAMP_08813,Conversions,Google Ads,Feed,Mobile,Other,Carousel,1080x1080,Medium,FALSE,Fear,37,18-24,Male,Gamers,$50K-$100K,High,TRUE,18-07-2024,3,Thursday,9,79,5,5.93,21582,676,32,4008.68,9029.41,32.16,63,5.38,Healthcare,Low,0.031322398,5.93,0.047337278,125.27,2.25,5020.73,1.252464652,125.27125,2024-07
CAMP_08814,Lead Generation,Google Ads,Display Network,Mobile,Windows,Video,728x90,Medium,TRUE,Joy,27,25-34,All,Shoppers,$100K-$200K,Low,TRUE,17-09-2025,3,Wednesday,20,32,6,2.91,34374,1368,25,3980.88,5717.46,68.3,84,2.37,E-commerce,High,0.039797521,2.91,0.018274854,159.24,1.44,1736.58,0.43623018,159.2352,2025-09
CAMP_08815,Conversions,Facebook,Display Network,Desktop,iOS,Video,728x90,Short,TRUE,Joy,40,18-24,Male,Tech Enthusiasts,$100K-$200K,Medium,FALSE,24-11-2025,4,Monday,6,50,4,2.03,32915,1353,66,2746.59,34019.25,45.79,81,2.05,Education,Medium,0.041105879,2.03,0.048780488,41.62,12.39,31272.66,11.385995,41.615,2025-11
CAMP_08816,Conversions,Google Ads,Search,Mobile,macOS,Image,1080x1080,Long,FALSE,Trust,24,45-54,Female,Business Professionals,$50K-$100K,Medium,TRUE,22-05-2025,2,Thursday,8,11,5,3.27,74624,965,41,3155.55,10561.51,51.99,75,2.07,Healthcare,Low,0.012931497,3.27,0.042487047,76.96,3.35,7405.96,2.346963287,76.96463415,2025-05
CAMP_08817,Conversions,Google Ads,Feed,Mobile,iOS,Video,300x250,Short,TRUE,Neutral,56,25-34,All,Tech Enthusiasts,$50K-$100K,Medium,FALSE,17-07-2024,3,Wednesday,0,17,6,2.68,29671,763,29,2044.84,6099.69,55.19,51,2.67,E-commerce,Medium,0.025715345,2.68,0.038007864,70.51,2.98,4054.85,1.982966882,70.51172414,2024-07
CAMP_08818,Lead Generation,Google Ads,Search,Mobile,Android,Carousel,1080x1080,Medium,TRUE,Joy,36,55-64,Male,Gamers,$50K-$100K,High,FALSE,11-06-2025,2,Wednesday,10,48,7,5.45,262658,3669,395,19996.05,174926.38,34.35,226,5.02,Finance,Medium,0.013968735,5.45,0.107658763,50.62,8.75,154930.33,7.748046739,50.62291139,2025-06
CAMP_08819,Conversions,Google Ads,Feed,Desktop,macOS,Carousel,300x250,Medium,TRUE,Joy,6,18-24,Female,Gamers,$100K-$200K,Medium,FALSE,22-04-2025,2,Tuesday,2,24,6,2.65,221320,7130,507,18894.5,182173.11,44.24,77,2.67,E-commerce,High,0.032215796,2.65,0.071107994,37.27,9.64,163278.61,8.641594644,37.26725838,2025-04
CAMP_08820,Lead Generation,Google Ads,Stories,Mobile,Android,Carousel,728x90,Long,FALSE,Urgency,71,18-24,All,Shoppers,>$200K,Medium,FALSE,20-01-2024,1,Saturday,21,1,3,6.77,8700,71,0,480.67,0,72.75,80,3.91,E-commerce,Medium,0.00816092,6.77,0,0,0,-480.67,-1,,2024-01
CAMP_08821,Brand Awareness,Instagram,Stories,Mobile,Windows,Interactive,300x250,Short,TRUE,Joy,78,25-34,Female,Business Professionals,$100K-$200K,High,FALSE,28-05-2024,2,Tuesday,0,60,5,1.25,71360,1691,47,2113.75,28712.32,17.72,116,5.52,Education,High,0.023696749,1.25,0.027794205,44.97,13.58,26598.57,12.58359314,44.97340426,2024-05
CAMP_08822,Engagement,Google Ads,In-Stream Video,Mobile,Android,Video,1080x1080,Short,FALSE,Urgency,17,65+,Male,Business Professionals,$50K-$100K,Medium,FALSE,22-06-2025,2,Sunday,22,24,6,6.21,9254,128,1,794.88,380.47,54.88,129,3.07,SaaS,Low,0.013831856,6.21,0.0078125,794.88,0.48,-414.41,-0.521349134,794.88,2025-06
CAMP_08823,Brand Awareness,Facebook,Feed,Mobile,Windows,Video,1200x628,Short,TRUE,Urgency,61,65+,Female,Health & Fitness,<$50K,High,FALSE,20-11-2025,4,Thursday,10,21,6,2.7,80239,1844,71,4978.8,17734.4,35.91,127,4.08,SaaS,Low,0.022981343,2.7,0.038503254,70.12,3.56,12755.6,2.561982807,70.12394366,2025-11
CAMP_08824,Brand Awareness,Twitter,Search,Desktop,iOS,Video,1920x1080,Short,TRUE,Fear,27,35-44,Male,Business Professionals,$50K-$100K,Medium,FALSE,06-03-2024,1,Wednesday,17,45,7,1.54,44134,3465,103,5336.1,14277.8,37.33,166,1.52,Education,High,0.078510899,1.54,0.02972583,51.81,2.68,8941.7,1.675699481,51.80679612,2024-03
CAMP_08825,App Installs,LinkedIn,Stories,Mobile,Android,Carousel,1920x1080,Medium,TRUE,Neutral,44,25-34,Male,Business Professionals,<$50K,Low,FALSE,13-04-2024,2,Saturday,3,31,5,6.42,41718,530,2,3402.6,803.85,70.35,51,1.33,Finance,Low,0.012704348,6.42,0.003773585,1701.3,0.24,-2598.75,-0.763754188,1701.3,2024-04
CAMP_08826,Lead Generation,LinkedIn,Search,Mobile,Android,Image,1080x1080,Short,TRUE,Joy,70,35-44,Female,Gamers,$100K-$200K,Medium,FALSE,01-05-2024,2,Wednesday,17,70,7,5.99,121587,2313,22,13854.87,8079.11,62.61,19,1.57,SaaS,High,0.019023415,5.99,0.009511457,629.77,0.58,-5775.76,-0.416875799,629.7668182,2024-05
CAMP_08827,Conversions,TikTok,Search,Mobile,iOS,Video,1080x1080,Medium,TRUE,Curiosity,3,65+,All,Tech Enthusiasts,$100K-$200K,Medium,FALSE,20-10-2025,4,Monday,2,83,6,1.2,111943,3461,41,4153.2,33575.63,79.49,70,2.07,SaaS,High,0.030917521,1.2,0.011846287,101.3,8.08,29422.43,7.084279592,101.297561,2025-10
CAMP_08828,Lead Generation,Twitter,In-Stream Video,Mobile,Android,Video,1920x1080,Medium,TRUE,Urgency,39,45-54,Male,Business Professionals,$100K-$200K,Low,FALSE,16-09-2025,3,Tuesday,9,20,6,1.57,33389,647,8,1015.79,2056.02,71.78,116,1.54,SaaS,Medium,0.019377639,1.57,0.01236476,126.97,2.02,1040.23,1.024060091,126.97375,2025-09
CAMP_08829,Lead Generation,Twitter,Feed,Desktop,Android,Interactive,728x90,Medium,TRUE,Joy,35,35-44,Female,Business Professionals,<$50K,Medium,TRUE,06-06-2024,2,Thursday,11,72,8,1.07,178274,9216,266,9861.12,22250.44,51.73,94,1.78,Gaming,High,0.051695704,1.07,0.028862847,37.07,2.26,12389.32,1.256380614,37.0718797,2024-06
CAMP_08830,Lead Generation,LinkedIn,Feed,Mobile,Other,Carousel,300x250,Medium,TRUE,Joy,66,55-64,All,Shoppers,$50K-$100K,Medium,FALSE,15-01-2026,1,Thursday,14,24,8,10.76,83043,1966,117,21154.16,26910.8,47.58,145,2.91,Education,High,0.023674482,10.76,0.059511699,180.8,1.27,5756.64,0.272128035,180.8047863,2026-01
CAMP_08831,Lead Generation,Twitter,Display Network,Desktop,Android,Image,300x250,Medium,TRUE,Urgency,83,35-44,Female,Students,$50K-$100K,Low,TRUE,10-01-2026,1,Saturday,18,43,6,1.4,13926,144,2,201.6,1079.91,46.9,75,3.21,SaaS,Medium,0.010340371,1.4,0.013888889,100.8,5.36,878.31,4.356696429,100.8,2026-01
CAMP_08832,Lead Generation,Facebook,Stories,Mobile,Android,Story,320x50,Short,TRUE,Urgency,87,25-34,Male,Business Professionals,<$50K,Medium,TRUE,13-01-2024,1,Saturday,6,42,5,1.96,172594,3210,46,6291.6,26251.73,70.84,68,1,Healthcare,High,0.018598561,1.96,0.014330218,136.77,4.17,19960.13,3.172504609,136.773913,2024-01
CAMP_08833,Conversions,Google Ads,Feed,Desktop,Android,Text,1200x628,Short,TRUE,Neutral,17,35-44,Male,Business Professionals,$100K-$200K,High,FALSE,21-05-2024,2,Tuesday,6,79,7,7.2,60674,1505,266,10836,99255.11,40.17,183,5.14,Healthcare,Medium,0.024804694,7.2,0.176744186,40.74,9.16,88419.11,8.159755445,40.73684211,2024-05
CAMP_08834,Lead Generation,Twitter,Stories,Mobile,Other,Video,1920x1080,Short,TRUE,Joy,9,25-34,All,Health & Fitness,>$200K,Low,FALSE,10-03-2024,1,Sunday,15,20,6,1.03,18295,540,3,556.2,1922.78,67.49,76,1.88,Finance,Medium,0.029516261,1.03,0.005555556,185.4,3.46,1366.58,2.456993887,185.4,2024-03
CAMP_08835,Engagement,Facebook,Search,Mobile,Windows,Image,1920x1080,Long,FALSE,Trust,9,35-44,Male,Shoppers,$50K-$100K,Medium,FALSE,01-07-2024,3,Monday,10,65,4,2.03,13396,137,0,278.11,0,63.23,82,1.76,E-commerce,Medium,0.010226933,2.03,0,0,0,-278.11,-1,,2024-07
CAMP_08836,Brand Awareness,Twitter,Feed,Mobile,Windows,Image,728x90,Medium,TRUE,Joy,35,65+,Female,Tech Enthusiasts,>$200K,High,FALSE,02-05-2024,2,Thursday,17,66,6,0.9,15835,193,2,173.7,2357.76,42.48,134,3.03,SaaS,Medium,0.012188191,0.9,0.010362694,86.85,13.57,2184.06,12.57374784,86.85,2024-05
CAMP_08837,Lead Generation,Google Ads,Feed,Mobile,Android,Text,300x250,Long,TRUE,Curiosity,9,35-44,All,Business Professionals,$100K-$200K,Low,FALSE,16-07-2025,3,Wednesday,3,76,6,2.46,139290,1175,22,2890.5,21214.2,51.16,110,2.43,Healthcare,High,0.008435638,2.46,0.018723404,131.39,7.34,18323.7,6.339283861,131.3863636,2025-07
CAMP_08838,Conversions,Facebook,Display Network,Desktop,Android,Video,1080x1080,Medium,TRUE,Urgency,12,35-44,Male,Business Professionals,$50K-$100K,High,FALSE,26-10-2025,4,Sunday,8,89,6,0.98,37198,2975,743,2915.5,126449.68,34.46,143,3.46,E-commerce,Medium,0.079977418,0.98,0.249747899,3.92,43.37,123534.18,42.37152461,3.923956931,2025-10
CAMP_08839,App Installs,Instagram,Stories,Mobile,iOS,Image,300x250,Short,TRUE,Curiosity,67,25-34,All,Tech Enthusiasts,<$50K,Medium,FALSE,22-03-2025,1,Saturday,12,50,3,3.42,10463,51,0,174.42,0,71.47,106,2.79,Finance,Low,0.004874319,3.42,0,0,0,-174.42,-1,,2025-03
CAMP_08840,Brand Awareness,Google Ads,Feed,Mobile,Windows,Image,728x90,Medium,TRUE,Urgency,85,25-34,Female,Tech Enthusiasts,$50K-$100K,Medium,FALSE,07-03-2025,1,Friday,23,12,5,2.5,5691,43,0,107.5,0,46.16,122,2.93,E-commerce,Low,0.00755579,2.5,0,0,0,-107.5,-1,,2025-03
CAMP_08841,Conversions,Instagram,Feed,Desktop,Android,Interactive,1200x628,Medium,TRUE,Joy,57,18-24,Female,Business Professionals,$50K-$100K,Low,FALSE,04-06-2025,2,Wednesday,6,46,7,2.92,71960,1712,33,4999.04,6532.11,63.61,78,2,E-commerce,Low,0.023790995,2.92,0.019275701,151.49,1.31,1533.07,0.306672881,151.4860606,2025-06
CAMP_08842,App Installs,Instagram,Search,Mobile,Windows,Interactive,300x250,Short,FALSE,Urgency,43,35-44,All,Students,$50K-$100K,Medium,FALSE,22-02-2024,1,Thursday,20,20,5,2,73510,2104,30,4208,12143.55,52.84,26,1.83,SaaS,High,0.028621956,2,0.014258555,140.27,2.89,7935.55,1.88582462,140.2666667,2024-02
CAMP_08843,Lead Generation,Twitter,Feed,Mobile,iOS,Image,300x250,Short,TRUE,Joy,22,35-44,Female,Health & Fitness,<$50K,Medium,FALSE,10-03-2024,1,Sunday,18,82,5,0.69,18263,94,0,64.86,0,70.74,86,2.28,SaaS,Medium,0.005147019,0.69,0,0,0,-64.86,-1,,2024-03
CAMP_08844,App Installs,LinkedIn,Display Network,Desktop,Android,Image,728x90,Short,FALSE,Joy,60,35-44,All,Health & Fitness,$50K-$100K,High,FALSE,16-04-2024,2,Tuesday,18,3,3,3.62,40945,301,9,1089.62,2283.43,19.87,170,5.67,SaaS,High,0.007351325,3.62,0.029900332,121.07,2.1,1193.81,1.095620492,121.0688889,2024-04
CAMP_08845,Brand Awareness,LinkedIn,Search,Desktop,Android,Text,1080x1080,Short,TRUE,Neutral,30,55-64,Male,Shoppers,$100K-$200K,Medium,FALSE,16-03-2024,1,Saturday,11,83,5,4.84,426801,4132,116,19998.88,24865.17,40.77,182,2.1,Education,Medium,0.009681327,4.84,0.028073572,172.4,1.24,4866.29,0.243328126,172.4041379,2024-03
CAMP_08846,Conversions,Twitter,Stories,Desktop,iOS,Carousel,728x90,Medium,FALSE,Trust,31,35-44,Male,Students,$50K-$100K,Medium,TRUE,27-10-2024,4,Sunday,19,24,6,1.36,7730,156,5,212.16,2497.06,50.03,100,2.78,SaaS,Low,0.020181113,1.36,0.032051282,42.43,11.77,2284.9,10.76970211,42.432,2024-10
CAMP_08847,Engagement,TikTok,In-Stream Video,Mobile,iOS,Text,300x250,Medium,TRUE,Curiosity,80,25-34,Male,Tech Enthusiasts,$50K-$100K,Medium,FALSE,21-08-2025,3,Thursday,21,56,5,0.95,105462,959,5,911.05,1682.22,46.31,120,2.84,E-commerce,High,0.009093323,0.95,0.005213764,182.21,1.85,771.17,0.846462873,182.21,2025-08
CAMP_08848,Conversions,LinkedIn,Stories,Desktop,Android,Interactive,1080x1080,Medium,TRUE,Curiosity,65,25-34,Male,Tech Enthusiasts,<$50K,Medium,FALSE,25-08-2025,3,Monday,13,74,4,7.75,91721,1788,148,13857,36575.93,31.67,220,2.83,E-commerce,Medium,0.0194939,7.75,0.082774049,93.63,2.64,22718.93,1.639527315,93.62837838,2025-08
CAMP_08849,Lead Generation,Instagram,Feed,Mobile,Android,Text,300x250,Short,TRUE,Fear,73,25-34,Male,Tech Enthusiasts,$100K-$200K,Low,FALSE,09-03-2025,1,Sunday,10,40,5,1.97,29247,121,0,238.37,0,69.41,120,2.92,Finance,Low,0.004137176,1.97,0,0,0,-238.37,-1,,2025-03
CAMP_08850,Brand Awareness,LinkedIn,Search,Desktop,Windows,Video,1080x1080,Medium,TRUE,Curiosity,65,25-34,Female,Tech Enthusiasts,$100K-$200K,High,TRUE,22-06-2024,2,Saturday,5,73,7,5.44,46060,938,103,5102.72,54296.87,10,206,5.51,SaaS,High,0.020364742,5.44,0.109808102,49.54,10.64,49194.15,9.640770021,49.54097087,2024-06
CAMP_08851,App Installs,Instagram,Search,Mobile,Android,Image,300x250,Medium,TRUE,Curiosity,87,25-34,All,Business Professionals,$50K-$100K,High,TRUE,08-03-2024,1,Friday,20,41,6,1.49,56101,812,35,1209.88,16488.23,44.51,117,4.4,Healthcare,High,0.014473895,1.49,0.043103448,34.57,13.63,15278.35,12.6279879,34.568,2024-03
CAMP_08852,Lead Generation,Google Ads,Feed,Desktop,Android,Image,1920x1080,Medium,TRUE,Joy,37,35-44,Female,Tech Enthusiasts,<$50K,Medium,FALSE,24-07-2024,3,Wednesday,17,16,5,8.74,108764,1939,155,16946.86,71421.09,46.89,130,3.17,Finance,High,0.01782759,8.74,0.079938112,109.33,4.21,54474.23,3.214414352,109.3345806,2024-07
CAMP_08853,Brand Awareness,Google Ads,Feed,Mobile,Android,Carousel,1080x1080,Medium,TRUE,Joy,82,25-34,Male,Business Professionals,<$50K,High,TRUE,25-12-2025,4,Thursday,14,10,5,4.5,13870,289,20,1300.5,5426.26,40.46,153,3.4,SaaS,Medium,0.020836337,4.5,0.069204152,65.03,4.17,4125.76,3.172441369,65.025,2025-12
CAMP_08854,Conversions,Facebook,Stories,Mobile,Android,Image,1920x1080,Short,TRUE,Fear,4,18-24,Male,Health & Fitness,$100K-$200K,Medium,TRUE,08-10-2024,4,Tuesday,18,53,7,0.72,28019,1484,63,1068.48,46464.78,71.35,72,2.64,SaaS,High,0.05296406,0.72,0.04245283,16.96,43.49,45396.3,42.48680368,16.96,2024-10
CAMP_08855,Lead Generation,Facebook,Feed,Mobile,iOS,Image,1920x1080,Short,TRUE,Fear,10,25-34,Female,Gamers,<$50K,Medium,FALSE,12-05-2024,2,Sunday,4,77,9,1.2,7939,232,2,278.4,277.91,63.71,83,2.38,E-commerce,Medium,0.029222824,1.2,0.00862069,139.2,1,-0.49,-0.001760057,139.2,2024-05
CAMP_08856,Brand Awareness,TikTok,Search,Mobile,Android,Image,1920x1080,Short,FALSE,Joy,27,55-64,Male,Gamers,$50K-$100K,Medium,FALSE,03-07-2024,3,Wednesday,20,14,6,1.87,145614,2195,6,4104.65,1652.83,68.83,78,3.12,E-commerce,Medium,0.0150741,1.87,0.002733485,684.11,0.4,-2451.82,-0.597327421,684.1083333,2024-07
CAMP_08857,Lead Generation,Google Ads,Search,Mobile,iOS,Story,1080x1080,Short,TRUE,Fear,2,35-44,Female,Business Professionals,<$50K,High,FALSE,17-06-2025,2,Tuesday,11,5,7,2.47,71502,1684,34,4159.48,6512.29,34.77,106,4.05,Healthcare,High,0.023551789,2.47,0.020190024,122.34,1.57,2352.81,0.565650033,122.3376471,2025-06
CAMP_08858,Brand Awareness,Instagram,Stories,Desktop,Android,Image,1920x1080,Long,TRUE,Joy,55,35-44,Male,Health & Fitness,$50K-$100K,High,FALSE,24-08-2025,3,Sunday,17,17,7,1.4,21966,138,2,193.2,1135.99,26.28,69,4.54,SaaS,Medium,0.006282436,1.4,0.014492754,96.6,5.88,942.79,4.879865424,96.6,2025-08
CAMP_08859,Conversions,Facebook,Stories,Desktop,Windows,Video,320x50,Short,FALSE,Neutral,68,25-34,Female,Tech Enthusiasts,<$50K,Medium,FALSE,20-05-2025,2,Tuesday,12,74,3,3.57,119910,1400,28,4998,7138.93,60.4,124,2.15,Finance,Low,0.011675423,3.57,0.02,178.5,1.43,2140.93,0.428357343,178.5,2025-05
CAMP_08860,Conversions,Facebook,Stories,Desktop,Windows,Video,320x50,Long,TRUE,Trust,40,45-54,All,Health & Fitness,$50K-$100K,High,TRUE,25-09-2025,3,Thursday,10,79,7,1.51,186499,7106,1776,10730.06,913725.3,10,179,6.43,Finance,Medium,0.038102081,1.51,0.249929637,6.04,85.16,902995.24,84.15565617,6.04170045,2025-09
CAMP_08861,Lead Generation,Google Ads,Feed,Desktop,iOS,Video,300x250,Medium,TRUE,Trust,8,18-24,All,Business Professionals,$100K-$200K,Low,FALSE,11-05-2025,2,Sunday,7,87,6,1.29,118914,3793,148,4892.97,51381.34,47.8,154,3.38,Education,High,0.031897001,1.29,0.039019246,33.06,10.5,46488.37,9.501053552,33.06060811,2025-05
